run_id,epoch,train_loss,train_accuracy,test_loss,test_accuracy,optimizer
0,67,0.00035152757222513915,99.994,0.21614140829071402,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,68,0.00020448875100692485,99.998,0.21466003643348813,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,69,0.00023200769361530585,99.992,0.21933457626029848,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,70,0.0003389851032009073,99.996,0.22252328604459762,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,71,0.0003926845937647678,99.994,0.21912275976035744,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,72,0.00026016965660355894,99.994,0.22002785892545945,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,73,0.00019131314385874146,99.998,0.2169477979937801,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,74,0.00016495816244083025,99.998,0.21942365567083472,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,75,0.00010485497111696012,100.0,0.22038621740415693,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,76,0.00013982722292759755,99.998,0.2229005520741339,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,77,7.74687881149169e-05,100.0,0.22039181423140689,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
0,78,0.00016883283152027413,99.994,0.22525857982691377,96.28,"innaprop, ($\alpha$, $\beta$)= (0.1,0.9), lr = 0.0001, wd = 0.01"
